업체코드,ID(작성자),리뷰 내용,작성일,평가 카테고리
1317484628,팅이9753,분위기좋고사진찍기좋고음료도다양하고맛있어요!여행왔을때필수코스!,2026년 6월 10일 수요일,인테리어가 멋져요_사진이 잘 나와요_대화하기 좋아요_커피가 맛있어요_디저트가 맛있어요_
1317484628,s9827s,분위기도좋고맛있게잘먹었습니다〰️,2026년 6월 10일 수요일,인테리어가 멋져요_대화하기 좋아요_매장이 넓어요_친절해요_매장이 청결해요_
1317484628,이햄돌,주변에서밥먹고자주오는카페입니다!인테리어가예쁘고잔잔한노래덕분에대화나누기좋아요~늘커피마시다가밀크티주문해봤는데밀크티도맛있습니다ㅎㅎ특히밤에분위기가좋아서추천합니다!!,2026년 6월 10일 수요일,커피가 맛있어요_인테리어가 멋져요_대화하기 좋아요_음악이 좋아요_친절해요_
1317484628,유미유미21,팥도많고너무달지도않고양도은근많아서너무좋았어요.가게도너무이쁩니다,2026년 6월 10일 수요일,커피가 맛있어요_
1317484628,kk****,팥도많고너무달지도않고양도은근많아서너무좋았어요.가게도너무이쁩니다,2026년 6월 10일 수요일,커피가 맛있어요_인테리어가 멋져요_친절해요_
1317484628,먀아아아아오옹,반려동물동반가능한식당카페들중안내와달리막상가면kg제한이나다른제약이있어서그냥돌아갈때가많았는데안내가정확하게되어있어서너무좋았습니다!1층온실테라스이용가능하다고써져있어서더우면어쩌나했는데너무시원하고밀크티도너무맛있어요!사장님이랑직원분들도모두너무친절하게응대해주셔서기분이좋았습니다🥰,2026년 6월 10일 수요일,인테리어가 멋져요_사진이 잘 나와요_음료가 맛있어요_디저트가 맛있어요_특별한 메뉴가 있어요_
1317484628,lhe****,카페분위기자체가빈티지하고인테리어가예쁘게잘되어있어서사진찍기좋습니다완전추천이에용,2026년 6월 10일 수요일,음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_대화하기 좋아요_친절해요_
1317484628,172****,너무아기자기해서들어와봤는데너무감각적으로잘꾸며져있어서한참구경했어요ㅎㅎ사진도이쁘게나오고음료도너무맛있었습니다직원분도너무친절해서기분좋게있었습니다다음에근처오면꼭또들릴려고요🫶🏻🫶🏻,2026년 6월 10일 수요일,커피가 맛있어요_음료가 맛있어요_인테리어가 멋져요_대화하기 좋아요_사진이 잘 나와요_
1317484628,lyrical58,밀크티랑카페라떼너무맛있어요😆,2026년 6월 9일 화요일,커피가 맛있어요_음료가 맛있어요_아늑해요_대화하기 좋아요_친절해요_
1317484628,대왕개복치,말돈소금라떼진짜귀엽고달고맛있어요강추합니다꼭드세요카페분위기도좋아요!,2026년 6월 9일 화요일,특별한 메뉴가 있어요_커피가 맛있어요_인테리어가 멋져요_컨셉이 독특해요_친절해요_
1317484628,맛두리,안에인테리어아늑하고포근하고...아기자기하고..여자라면좋아할수밖에없는장소라고생각함아메리카노는산미있는편!,2026년 6월 9일 화요일,커피가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_대화하기 좋아요_아늑해요_
1317484628,duck7510,너무이쁜곳이라사진찍다가왔어요~꼭한번오세요^^♧♧♧,2026년 6월 9일 화요일,인테리어가 멋져요_사진이 잘 나와요_친절해요_매장이 청결해요_음료가 맛있어요_
1317484628,SOROtravel,아침으로뭘먹을까하다가1938에서브런치를먹기로결정했어요!속이편한스크램블에그좋아하는뱅쇼에이드를주문했습니다.생각보다양이많아서꽤배부릅니다.카운터로가자마자친절하게맞아주셔서아주기분이좋았고가격이있는만큼정성들인음식이라는걸알수있습니다.그린빈베이컨짭짤한소시지와담백한빵당근라페와구운옥수수를곁들인부드러운스크램블에그가아주잘어울립니다.뱅쇼에이드는수제의맛이났습니다.2층은조금더웠지만창문이열려있고바람도불어서나쁘지않았어요.인테리어는고풍스럽고엔틱하면서도귀여운소품들이있어보는즐거움이있습니다.전주에올때가끔들르는곳인데이번에도만족해서아주좋네요.,2026년 6월 9일 화요일,특별한 메뉴가 있어요_비싼 만큼 가치있어요_뷰가 좋아요_혼밥하기 좋아요_친절해요_
1317484628,임주비,테이크아웃해가는게아쉬울정도로매장도너무잘되어있고밀크티너무맛있어요!,2026년 6월 9일 화요일,음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_대화하기 좋아요_친절해요_
1317484628,나비1013,전주여행마지막날올라가기전에방문했어요!!!옛날에멘션으로사용했던곳이라고했는데안에인테리어너무예뻐서사진찍기너무좋아요!!2층에도자리많고1층도엔틱한분위기에데이트하기좋습니다!애견동반가능한카페로강아지데리고와서시간보내도좋을것같아요~!디저트는프렌치토스트시켰는데오늘먹은음식중에가장맛있었어요ㅜㅠㅜ강추!!!!,2026년 6월 8일 월요일,디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_반려동물과 가기 좋아요_친절해요_
1317484628,iknow2358,건물도너무멋진곳이고인테리어도너무예쁩니다.간단히식사할수있는메뉴가있어서좋습니다.,2026년 6월 8일 월요일,특별한 메뉴가 있어요_인테리어가 멋져요_사진이 잘 나와요_음악이 좋아요_친절해요_
1317484628,yshin43,커피가맛있고인테리어가아주예쁜카페입니다!한옥마을근처카페라서위치도좋고전주여행오면들리기좋은곳입니다!,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_아늑해요_매장이 넓어요_인테리어가 멋져요_
1317484628,졸려어41,인테리어너무예쁘고커피가맛있어요!!!진짜시그니처크림라떼고소하고프렌치토스트는부드럽고!!!카페잘골랐네용,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_친절해요_
1317484628,iamkwon,지나가다너무예뻐서들어왔어요.매장분위기도너무따뜻하고디저트류도많아서선택의폭이넓더라구요.아이는밀크티마시면서연신맛있다하구요~저는시크니쳐라떼먹는데너무부드럽고맛있네요.마지막전주의마무리커피로딱입니다^^,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_사진이 잘 나와요_인테리어가 멋져요_친절해요_
1317484628,윤수달10,맛잇어요~~,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1317484628,yun****,사람들많은곳으로갔는데분위기도좋고밀크티도맛있어요,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_
1317484628,애기나무,소문듣고왔어요.역시맛있네오.분위기도너무좋아요!고풍스러움이한옥마을하곤다른분위기인데노래도인테리어도다마음에들어요!씨유어겐🫡,2026년 6월 8일 월요일,커피가 맛있어요_음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_친절해요_
1317484628,냠냠181818,카페외관부터내부까지너무예쁘고1층2층다사진찍을곳도많고자리도넓어요!!,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1317484628,남하연92,음료랑디저트맛있고분위기도좋아용,2026년 6월 8일 월요일,디저트가 맛있어요_음료가 맛있어요_
1317484628,산책가는 길,직원이친절하고맛있고사진도잘나와요~,2026년 6월 8일 월요일,커피가 맛있어요_디저트가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_사진이 잘 나와요_
1317484628,새로운출발29,한번꼬옥와보고싶었던카페인데오길잘했어요밀크티도맛있고아기자기한소품도너무이뻐요~~♡,2026년 6월 8일 월요일,인테리어가 멋져요_대화하기 좋아요_특별한 메뉴가 있어요_친절해요_매장이 청결해요_
1317484628,몬나니46,밀크티맛집입니다.너무맛있어서다시구입해서선물하려구요,2026년 6월 7일 일요일,친절해요_특별한 메뉴가 있어요_
1317484628,지니블리15,밀크티맛집입니다.너무맛있어서다시구입해서선물하려구요,2026년 6월 7일 일요일,음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_대화하기 좋아요_친절해요_
1317484628,Wldm,분위기가너무좋은카페에요~카페가커서편하게이용해ㅆ어요!,2026년 6월 7일 일요일,커피가 맛있어요_디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1317484628,저거나이거나,커피가맛있어요.분위기가너무좋아요,2026년 6월 7일 일요일,커피가 맛있어요_음료가 맛있어요_인테리어가 멋져요_차분한 분위기예요_매장이 청결해요_
1317484628,ryoulcha020347,전주한옥마을카페1938!!전주최초에지어진맨션을예쁜인테리어카페로~~~실내가너무이쁘고특별한브런치밀크티가있어서너무좋아요.전주한옥마을여행가시면꼭가보세요~~~,2026년 6월 7일 일요일,인테리어가 멋져요_사진이 잘 나와요_디저트가 맛있어요_특별한 메뉴가 있어요_커피가 맛있어요_
1317484628,초코하임22,최고에용밀크티맛집,2026년 6월 7일 일요일,커피가 맛있어요_음료가 맛있어요_사진이 잘 나와요_대화하기 좋아요_인테리어가 멋져요_
1317484628,Mayday4855,적당한복잡거림과음료선택을다양하게할수있어서좋아요한옥거리에서는여기카페가제일이쁜것같아요,2026년 6월 7일 일요일,커피가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
1317484628,ly****,인테리어도멋있고다맛있어요,2026년 6월 7일 일요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_친절해요_
1111317495,민지39,데이트로왔는데분위기좋고가게가너무예뻐요~~다음번에도방문하겠습니다!,2026년 6월 15일 월요일,디저트가 맛있어요_커피가 맛있어요_사진이 잘 나와요_인테리어가 멋져요_
1111317495,배가마이불러32,전주에서제일좋아요,2026년 6월 15일 월요일,디저트가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,skrud9292650,자주옵니다.마당이있어아이들과오기좋아요,2026년 6월 14일 일요일,커피가 맛있어요_디저트가 맛있어요_인테리어가 멋져요_매장이 청결해요_
1111317495,헤롱임,친구랑전주한옥마을놀러왔다가들렀어요~~너무시원하고음료도맛있게잘먹었어요!잘먹고쉬다가요~~,2026년 6월 14일 일요일,음료가 맛있어요_
1111317495,nug****,딸기크로플아이스아메리카노시켰는데맛있어요.또오고싶어요,2026년 6월 14일 일요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,san****,자리도넓고한복대여점에서준쿠폰으로할인도받아서좋아요,2026년 6월 14일 일요일,커피가 맛있어요_인테리어가 멋져요_친절해요_매장이 청결해요_
1111317495,dns****,포토스팟이여러군데있고또자리도좌식이있어서아기랑가기너무좋아요!내부공간이나눠져있고생각보다넓어서사람이많았는데도자리가많았어요단체로앉을자리도많아서가족여행와서도여유롭게앉을수있을거같아요케이크랑커피도맛있습니당,2026년 6월 14일 일요일,뷰가 좋아요_야외공간이 멋져요_아이와 가기 좋아요_디저트가 맛있어요_
1111317495,남딧,망고빙수에서홍시맛나요ㅜ,2026년 6월 14일 일요일,인테리어가 멋져요_
1111317495,judge0328,망고빙수에서홍시맛나요ㅜ,2026년 6월 14일 일요일,인테리어가 멋져요_사진이 잘 나와요_뷰가 좋아요_
1111317495,mat****,아이랑같이여행왔는데전통스러운분위기도좋고디저트도다양해서좋네요^^,2026년 6월 14일 일요일,디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_친절해요_좌석이 편해요_
1111317495,pams,전주한옥마을에있는아르리카페방문~~친구들과점심먹고아르리한옥카페에방문했는데디저트특이하고커피도맛있어요~강추입니다.~^^,2026년 6월 14일 일요일,디저트가 맛있어요_특별한 메뉴가 있어요_대화하기 좋아요_매장이 청결해요_친절해요_
1111317495,wng****,사진찍기좋고한옥마을특유의분위기가멋진곳이네요빙수도맛있고커피도산미없이고소해서맛있어요,2026년 6월 14일 일요일,디저트가 맛있어요_커피가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_친절해요_
1111317495,cd****,너무갬성적이고맛도좋고시원하다,2026년 6월 14일 일요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1111317495,손님은 월급주시는 분,블루베리빙수맛있어요~~~~강추입니다,2026년 6월 14일 일요일,친절해요_인테리어가 멋져요_커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1111317495,갬성나그네,전주한옥마을여행왔다가들렀는데망고빙수너무맛있어요.또들를께요^^,2026년 6월 14일 일요일,디저트가 맛있어요_인테리어가 멋져요_매장이 넓어요_
1111317495,줌줌줌48,인테리어가너무멋있고시원하고잘쉬다갑니다,2026년 6월 14일 일요일,커피가 맛있어요_디저트가 맛있어요_사진이 잘 나와요_대화하기 좋아요_집중하기 좋아요_
1111317495,zhe****,매우맛있게생겼고쾌적합니다!자주방문하고싶네요,2026년 6월 14일 일요일,매장이 청결해요_좌석이 편해요_룸이 잘 되어있어요_아늑해요_야외공간이 멋져요_
1111317495,연두1220,친구들끼리한옥마을왔다가왔는데분위기도좋고커피도맛있어요^^,2026년 6월 14일 일요일,커피가 맛있어요_디저트가 맛있어요_인테리어가 멋져요_뷰가 좋아요_
1111317495,yid****,가족끼리와서편히쉴수있어좋아요,2026년 6월 14일 일요일,특별한 메뉴가 있어요_대화하기 좋아요_화장실이 깨끗해요_좌석이 편해요_
1111317495,컨트롤러1,한옥마을에서팥빙수맛있게먹고갑니다!분위기너무좋고맛있어요,2026년 6월 14일 일요일,디저트가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,깔깔맘78,우연히들어간한옥카페넘멋집니다전통음료대추쌍화도있어요,2026년 6월 14일 일요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_
1111317495,min****,우연히들른여행길에만난또다른전주여행의풍경이네요카페안으로들어서면아름다운풍경과맛있는디저트들이있어요!!다음에또번주오면재방문의사있습니다.,2026년 6월 14일 일요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_
1111317495,찐빵89,잘먹고가요커피도먓있고분위기가너무좋아요~^^,2026년 6월 13일 토요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_
1111317495,Juun0328,매장분위기가이쁘고넓어요친절하세요,2026년 6월 13일 토요일,인테리어가 멋져요_사진이 잘 나와요_디저트가 맛있어요_음료가 맛있어요_커피가 맛있어요_
1111317495,bae****,빙수가신선하고너무맛있어요..,2026년 6월 13일 토요일,디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_사진이 잘 나와요_인테리어가 멋져요_
1111317495,coolme00,한복체험에서추처해준한복카페인데방마다깔끔하게시원한방에서시원한팥빙수먹으니땀이쏙들어가네요잘쉬다가요~,2026년 6월 13일 토요일,커피가 맛있어요_인테리어가 멋져요_친절해요_
1111317495,18194,직원분들도친절하시고분위기도좋아요☺️💕,2026년 6월 13일 토요일,커피가 맛있어요_디저트가 맛있어요_
1111317495,deux8585,이쁘고독방좋아요,2026년 6월 13일 토요일,커피가 맛있어요_
1111317495,지상최강80,첫방문인데인테리어예쁘고분위기가너무좋아요^^,2026년 6월 13일 토요일,인테리어가 멋져요_디저트가 맛있어요_
1111317495,hayun95,아늑하고분위기너무좋아요!빙수도맛있어요ㅎㅎ,2026년 6월 13일 토요일,인테리어가 멋져요_디저트가 맛있어요_
1111317495,히야히얏,좌식테이블너무편하고인테리어도너무멋져요👍🏻,2026년 6월 13일 토요일,컨셉이 독특해요_매장이 넓어요_야외공간이 멋져요_
1111317495,gus****,사람이정말많은데디저트가맛있고공간이넓어요~!!,2026년 6월 13일 토요일,디저트가 맛있어요_특별한 메뉴가 있어요_뷰가 좋아요_매장이 넓어요_
1111317495,양현지4477,맛있아용!!,2026년 6월 13일 토요일,음료가 맛있어요_특별한 메뉴가 있어요_디저트가 맛있어요_커피가 맛있어요_
1111317495,sg0613,맛있아용!!,2026년 6월 13일 토요일,뷰가 좋아요_인테리어가 멋져요_커피가 맛있어요_
1111317495,dis****,커피도맛있고인테리어멋져요,2026년 6월 13일 토요일,커피가 맛있어요_인테리어가 멋져요_친절해요_매장이 청결해요_화장실이 깨끗해요_
1111317495,Restart,너무너무맛있어요재방문의사완전많아요,2026년 6월 13일 토요일,야외공간이 멋져요_디저트가 맛있어요_
1111317495,혀나꼬7,분위기좋은곳이에요한옥분위기라너무이쁩니다디저트망고빙수맛있어요완전만족이에요^^,2026년 6월 13일 토요일,디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_
1111317495,hye****,공간도너무예쁘고음료도너무맛있어요!,2026년 6월 13일 토요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1111317495,요요미28,처음와봤는데진-짜크고좋아요여행자있음무조건추천할곳이에요,2026년 6월 13일 토요일,커피가 맛있어요_
1111317495,아하하,한옥마을오면이르리꼭가세요!!!너무좋아요^^,2026년 6월 13일 토요일,디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,화제집중,망고빙수먹으러왔어요.뒤쪽으로도자리가많이있었네요한옥느낌으로너무예뻐요~~,2026년 6월 13일 토요일,디저트가 맛있어요_커피가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_
1111317495,gi****,가게분위기도좋고음식도맛있어요!,2026년 6월 13일 토요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_뷰가 좋아요_
1111317495,동글동글짱,한옥마을와서방문하게된까페넘넘멋스럽고좋아요적극추천합니다,2026년 6월 13일 토요일,커피가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_가성비가 좋아요_인테리어가 멋져요_
1111317495,jiduuu,뷰가좋아요좌식이있어서아기랑있기도좋아요~~!실타래케이크맛있어요(가격대는있는편이에요ㅎㅎ),2026년 6월 13일 토요일,뷰가 좋아요_아늑해요_
1111317495,bright9683,전주한옥마을카페이르리👍실타래아이스크림맛있어요‼️,2026년 6월 13일 토요일,커피가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_사진이 잘 나와요_친절해요_
1111317495,woofysun,전주와서처음으로방문한카페인데무료제공하는헛개차까지정말시원하고맛있어요~밀크빙수도빈ㄸㅁ없이토핑이꽉차게너무만족스러워요~커피도진하고고소하니원두넘좋네요~다음에도또방문할게요~^^,2026년 6월 13일 토요일,커피가 맛있어요_음료가 맛있어요_대화하기 좋아요_매장이 청결해요_친절해요_
1111317495,June2948,가족들과오기에쾌적하고한옥마을컨셉에맞는공간이라더욱좋았습니다~~!,2026년 6월 13일 토요일,특별한 메뉴가 있어요_메뉴 구성이 알차요_종류가 다양해요_매장이 넓어요_컨셉이 독특해요_
1111317495,땡글이2262,커피가진하고맛있어요~안쪽에좌식앉는곳이많이있어요.좌식이라아이데리고와도괜찮을거같아요~더운데시원하게맛있는커피잘먹었어요~,2026년 6월 13일 토요일,커피가 맛있어요_좌석이 편해요_사진이 잘 나와요_매장이 넓어요_
1111317495,까미56,분위기넘조쿠오늘의에이드있어서먹어봤는데자몽오렌지에이드얐어요ㅎㅎㅎ짱맛~~~,2026년 6월 13일 토요일,음료가 맛있어요_커피가 맛있어요_
1111317495,200****,팥빙수도맛있고노래도잔잔해서대화하기좋습니다카페자체가예뻐서좋았어요🥰🥰,2026년 6월 13일 토요일,인테리어가 멋져요_음악이 좋아요_차분한 분위기예요_대화하기 좋아요_디저트가 맛있어요_
1111317495,bor****,전주한옥마을놀러와서이틀내내들렸어요:)애들도너무좋아하고메뉴도너무맛있고사진도너무잘나온답니다ㅎㅎ또오고싶을거같아요:)!추천해요!!,2026년 6월 13일 토요일,디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_사진이 잘 나와요_뷰가 좋아요_
1111317495,jsk****,언니랑우연히들른카페너무이쁘곳발견~~~너무좋아요,2026년 6월 13일 토요일,커피가 맛있어요_디저트가 맛있어요_특별한 메뉴가 있어요_대화하기 좋아요_사진이 잘 나와요_
1111317495,유먀뇽,빙수도맛있고음료도맛있어요.분위기도좋아서사진찍기좋아요,2026년 6월 13일 토요일,커피가 맛있어요_디저트가 맛있어요_대화하기 좋아요_사진이 잘 나와요_
1111317495,hap****,블루베리팥빙수굿굿,2026년 6월 13일 토요일,대화하기 좋아요_뷰가 좋아요_친절해요_
1111317495,라벤더색컴퓨터,한옥분위기가너무좋고음료도너무맛있어요.재방문의사있습니다.,2026년 6월 13일 토요일,커피가 맛있어요_음료가 맛있어요_
1111317495,bor****,가족여행와서방문했는데사진도너무예쁘게잘나오고맛도너무좋아요><디저트가너무예쁘게나와서먹기아까울정도네요아이가내일또오자고합니다:)추천합니다^^,2026년 6월 12일 금요일,디저트가 맛있어요_특별한 메뉴가 있어요_사진이 잘 나와요_인테리어가 멋져요_매장이 청결해요_
1111317495,송천동미식가77,카페가너무예쁘고직원분들이친절해요^^,2026년 6월 12일 금요일,디저트가 맛있어요_인테리어가 멋져요_대화하기 좋아요_사진이 잘 나와요_매장이 청결해요_
1111317495,Unida,너무좋아요넓고한옥마을에이런곳이있다니처음알았는데인테리어가너무이뻐요,2026년 6월 12일 금요일,커피가 맛있어요_디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,ksm****,전주한옥마을에서잠시쉬어가기좋은카페를찾다가방문한카페이르리☕한옥마을중심에위치해접근성이좋고생각보다규모가커서놀랐어요.고즈넉한한옥분위기와넓은중정곳곳의포토존덕분에전주여행의여유를제대로느낄수있었습니다.전주한옥마을을걷다가잠시쉬어가고싶다면추천!😊,2026년 6월 12일 금요일,인테리어가 멋져요_사진이 잘 나와요_컨셉이 독특해요_특별한 메뉴가 있어요_음식이 맛있어요_
1111317495,쫑이6324,인테리어너무이쁘고공간도넓어요일찍왔더니사랑채독채로사용해서가족끼리편하게쉴수있었습니다.,2026년 6월 12일 금요일,커피가 맛있어요_디저트가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,brst370,전주한옥마을놀러와서방문했습니다.카페안쪽이넓고한옥인테리어가너무이뻐서좋습니다.,2026년 6월 11일 목요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_인테리어가 멋져요_단체모임 하기 좋아요_
1111317495,초코언니밍미리밍,카페이르리다녀왔습니다😊메뉴는밀크팥빙수산딸기크로플실카래케이크아이스한옥캉스라떼(휘핑추가)패션후르츠에이드주문했어요~🤗여기모든곳이포토존이네요~🤩한옥마을카페몇군데가봤지만여기가최고인거같아요~카페안에정자까지있는곳은첨봤네융😆디저트류도정말다양하고음료도다양해서너무좋았습니다더우니깐밀크팥빙수꼭주문이요진짜푸짐허고부드러운게너무맛있어욬크로플에케잌까지디저트타임제대로입니다저는달달한커피를좋아해서한옥캉스라떼주문해봤는데라떼컬러가닉값제대로하네용패션후르츠도상큼해서더위싸악뮬리쳐줍니다타지에서오신분들에게한옥마을카페는여기강추하고싶네요🥰,2026년 6월 11일 목요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_야외공간이 멋져요_
1111317495,바쁜엄마94,남편과전주여행중너무예쁜한옥카페가있어서방문했어요.지치고피곤했는데위안을주는곳이네요.,2026년 6월 11일 목요일,디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,쫜늘,매장입구만보고작을거라고생각했는데…안에매장진짜넓고쾌적하고한옥느낌넘조아요🩷,2026년 6월 11일 목요일,야외공간이 멋져요_매장이 넓어요_단체모임 하기 좋아요_뷰가 좋아요_룸이 잘 되어있어요_
1111317495,하람 예승,분위기가좋고친절해요,2026년 6월 11일 목요일,디저트가 맛있어요_사진이 잘 나와요_인테리어가 멋져요_뷰가 좋아요_
1111317495,ha****,분위기가정말좋아요오길잘했어요여기저기분위기도좋고시원하네요음식도맛있구요,2026년 6월 11일 목요일,커피가 맛있어요_인테리어가 멋져요_사진이 잘 나와요_
1111317495,hap****,카페위치도좋고분위기좋습니다!,2026년 6월 11일 목요일,인테리어가 멋져요_대화하기 좋아요_집중하기 좋아요_
1111317495,김애농,인테리어도멋있고메뉴도다양해서좋아요!!다음에또오고싶네요~,2026년 6월 11일 목요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_
1111317495,dld****,고즈넉하게이야기하기좋은까페에요.망고빙수도맛있고좌석도많아서자주오는곳이에요,2026년 6월 10일 수요일,커피가 맛있어요_디저트가 맛있어요_
1111317495,runa56,사장님이친절하시고맛있어서좋아요~다음에도오면방문할예정입니다,2026년 6월 10일 수요일,커피가 맛있어요_인테리어가 멋져요_친절해요_
1111317495,kimmiye77,전통한옥카페로사진도예쁘게나오고디저트도너무맛있어요,2026년 6월 10일 수요일,커피가 맛있어요_디저트가 맛있어요_사진이 잘 나와요_매장이 청결해요_친절해요_
1111317495,조아름56,뷰가이뻐서들어왔는데음식들도커피듀맛있어용,2026년 6월 10일 수요일,커피가 맛있어요_디저트가 맛있어요_대화하기 좋아요_뷰가 좋아요_
1111317495,뚠개55,빙수가맛있어요,2026년 6월 10일 수요일,디저트가 맛있어요_특별한 메뉴가 있어요_인테리어가 멋져요_
1111317495,RuEsilia,여러공간이마련되어있어서좋았어요!디저트도너무만족스러웠습니당,2026년 6월 10일 수요일,특별한 메뉴가 있어요_재료가 신선해요_뷰가 좋아요_아늑해요_인테리어가 멋져요_
1111317495,긍정31,분위기도한옥그대로느낌좋은카페전주여행에서기억에남는한곳이네요또올께요~^^,2026년 6월 10일 수요일,커피가 맛있어요_디저트가 맛있어요_
1111317495,bul****,친구들과방문했어요디저트도맛있고분위기도좋아요,2026년 6월 10일 수요일,커피가 맛있어요_디저트가 맛있어요_친절해요_매장이 청결해요_인테리어가 멋져요_
1111317495,ehd****,전주여행의마무리는이카페입니다.디저트맛집최고!,2026년 6월 10일 수요일,커피가 맛있어요_디저트가 맛있어요_음료가 맛있어요_
1111317495,10048069,한옥분위기뿜뿜이고룸이잇는데룸에에어컨두잇어서너무좋아요🤍,2026년 6월 9일 화요일,특별한 메뉴가 있어요_대화하기 좋아요_친절해요_매장이 청결해요_화장실이 깨끗해요_
1111317495,mer****,편안한게쉬다갑니다,2026년 6월 9일 화요일,디저트가 맛있어요_대화하기 좋아요_
1111317495,다솔4051,다양한메뉴가많고맛있어요!내부인테리어가멋있어서가족들과즐거운시간보내다갑니다^^ㅎㅎ,2026년 6월 9일 화요일,디저트가 맛있어요_친절해요_인테리어가 멋져요_
1111317495,꿀꿀이7381,한옥마을을구경하다가외관이예뻐서우연히들어왔는데기대이상이었어요.음료도맛있고한옥마을과잘어울리는카페분위기가정말좋았습니다.창밖풍경을보며여유롭게쉬기좋았고여행중잠시쉬어가기딱좋은곳이었어요.😊👍✨,2026년 6월 8일 월요일,음료가 맛있어요_인테리어가 멋져요_대화하기 좋아요_아늑해요_차분한 분위기예요_
1111317495,하봉봉0,분위기너무좋고커피도맛있어요~~^^,2026년 6월 8일 월요일,커피가 맛있어요_인테리어가 멋져요_친절해요_
1111317495,kms****,분위기좋고재방문의사잇어요오,2026년 6월 8일 월요일,커피가 맛있어요_
1111317495,귤규링링,까다로운울엄마입맛인데카페라떼진짜맛있다고하셨어욘대형카페고숨겨진방(외부시선막힌)도많아요,2026년 6월 8일 월요일,특별한 메뉴가 있어요_메뉴 구성이 알차요_단체모임 하기 좋아요_인테리어가 멋져요_룸이 잘 되어있어요_
1111317495,Pangpangpang,분위기가멋스럽고예뻐요,2026년 6월 8일 월요일,인테리어가 멋져요_
1111317495,안녕대히,매장이넓고시원해요,2026년 6월 7일 일요일,인테리어가 멋져요_뷰가 좋아요_매장이 넓어요_
1111317495,ali****,분위기좋은카페찾다가들어왔는데너무괜찮더라구요!!음료도맛있고맥주가아주죽이네요😆,2026년 6월 7일 일요일,커피가 맛있어요_인테리어가 멋져요_대화하기 좋아요_친절해요_매장이 청결해요_
1111317495,cho****,분위기도좋고맛도좋아요👍,2026년 6월 7일 일요일,인테리어가 멋져요_디저트가 맛있어요_
