업체코드,메뉴명,메뉴카테고리,메뉴설명,메뉴가격
1729691935,등반치반 돈까스,메뉴카테고리없음,등심돈까스와치즈돈까스를한번에,11900원
1729691935,안반치반 돈까스,메뉴카테고리없음,안심돈까스와치즈돈까스를한번에,11900원
1729691935,등반안반 돈까스,메뉴카테고리없음,등심돈까스와안심돈까스를한번에,11900원
1729691935,크림돈파스,메뉴카테고리없음,까르보나라와치즈돈까스의조화,14900원
1729691935,토마토돈파스,메뉴카테고리없음,매콤해물토마토파스타와치즈돈까스의조화,15500원
1729691935,로제돈파스,메뉴카테고리없음,쉬림프로제파스타와돈까스의조화,15900원
1729691935,까르보나라파스타,메뉴카테고리없음,메뉴설명없음,10900원
1446516924,텐동,메뉴카테고리없음,메뉴설명없음,13000원
1446516924,에비텐동,메뉴카테고리없음,메뉴설명없음,15500원
1446516924,가츠동,메뉴카테고리없음,메뉴설명없음,14000원
1446516924,스테이크동,메뉴카테고리없음,메뉴설명없음,19500원
1446516924,호르몬동,메뉴카테고리없음,메뉴설명없음,17000원
1446516924,이베리코동,메뉴카테고리없음,메뉴설명없음,17000원
1446516924,오야꼬동,메뉴카테고리없음,메뉴설명없음,13000원
1446516924,연어새우장,메뉴카테고리없음,메뉴설명없음,16500원
1446516924,사케동,메뉴카테고리없음,메뉴설명없음,15000원
1446516924,사케뱃살동,메뉴카테고리없음,메뉴설명없음,16000원
1446516924,연어장,메뉴카테고리없음,메뉴설명없음,16000원
1446516924,생연어초밥10p,메뉴카테고리없음,메뉴설명없음,16500원
1446516924,*계절메뉴* 냉소바+돈카츠,메뉴카테고리없음,*여름한정메뉴입니다.*,13000원
1446516924,*계절메뉴* 연어장소바,메뉴카테고리없음,*여름한정메뉴입니다.*,13500원
1446516924,김치나베돈까스,메뉴카테고리없음,메뉴설명없음,12000원
34825919,월간메르밀 67월 -자색고구마콩국수,대표,월간메르밀6월7월호-자색고구마콩국수6월7월메르밀에서만만날수있는시즌메뉴,13000원
34825919,얼큰 우삼겹 온소바,대표,깊고진한특제육수에고소한우삼겹청양의매운향이어우러진겨울전용시그니처메뉴,12000원
34825919,온소바 ❤️ 겨울 시그니처,대표,깊고은근한육수는짜지않고담백하게마무리되어한모금마시는순간속이편안,11000원
34825919,생들기름메밀,대표,메밀국수의담백한매력에막짜낸듯신선한생들기름이더해져풍미가한층깊어집니다.,12000원
34825919,메밀콩국수,대표,메뉴설명없음,11000원
34825919,냉소바,대표,메뉴설명없음,10000원
34825919,땡초소바,대표,메뉴설명없음,11000원
34825919,비빔소바,대표,메뉴설명없음,11000원
34825919,쑥떡콩국수,대표,메뉴설명없음,12000원
34825919,돈까스,대표,바삭하게튀겨낸겉옷은얇으면서도고소한풍미가살아있고속고기는촉촉하면서도두툼,10000원
34825919,메밀감자만두,메뉴카테고리없음,메뉴설명없음,7000원
34825919,치즈돈까스,메뉴카테고리없음,메뉴설명없음,11000원
34825919,맛보기콩물,메뉴카테고리없음,메뉴설명없음,2500원
34825919,맛보기쑥쑥콩물,메뉴카테고리없음,메뉴설명없음,3500원
2012739239,[오리지널 한식] 닭도리탕,대표,메뉴설명없음,25900원
2012739239,[묵은지] 닭도리탕,메뉴카테고리없음,메뉴설명없음,28900원
2012739239,[한우대창] 곱도리탕,메뉴카테고리없음,메뉴설명없음,31900원
2012739239,[순두부] 닭도리탕,메뉴카테고리없음,메뉴설명없음,27900원
2012739239,[꽃게폭탄] 닭도리탕,메뉴카테고리없음,메뉴설명없음,34900원
2012739239,[새우폭탄] 새도리탕,메뉴카테고리없음,메뉴설명없음,34900원
2012739239,[모짜치즈] 닭도리탕,메뉴카테고리없음,메뉴설명없음,27900원
2012739239,[찹쌀누룽지] 닭도리탕,메뉴카테고리없음,메뉴설명없음,27900원
2012739239,[사골] 백도리탕,메뉴카테고리없음,메뉴설명없음,25900원
2012739239,고추튀김 3개,메뉴카테고리없음,메뉴설명없음,5000원
2012739239,김말이 6개,메뉴카테고리없음,메뉴설명없음,4000원
2012739239,새우튀김 3개,메뉴카테고리없음,메뉴설명없음,4000원
2012739239,야채튀김 3개,메뉴카테고리없음,메뉴설명없음,4000원
2012739239,오징어튀김 5개,메뉴카테고리없음,메뉴설명없음,4000원
2012739239,모짜렐라치즈스틱 3개,메뉴카테고리없음,메뉴설명없음,3500원
32708547,티라미수라떼,메뉴카테고리없음,메뉴설명없음,5800원
32708547,카페 아메리카노,메뉴카테고리없음,메뉴설명없음,4100원
32708547,카페 라떼,메뉴카테고리없음,메뉴설명없음,4600원
32708547,카페 모카,메뉴카테고리없음,메뉴설명없음,5100원
32708547,카라멜 마키아또,메뉴카테고리없음,메뉴설명없음,5600원
32708547,플로팅 라떼,메뉴카테고리없음,메뉴설명없음,6000원
32708547,콜드브루,메뉴카테고리없음,메뉴설명없음,4500원
32708547,로얄 밀크티,메뉴카테고리없음,메뉴설명없음,5500원
32708547,에스프레소,메뉴카테고리없음,메뉴설명없음,3300원
32708547,쑥라떼,메뉴카테고리없음,메뉴설명없음,5500원
11728244,육회비빔밥,메뉴카테고리없음,메뉴설명없음,17000원
11728244,놋그릇비빔밥,메뉴카테고리없음,메뉴설명없음,15000원
11728244,돌그릇비빔밥,메뉴카테고리없음,메뉴설명없음,15000원
11728244,인삼비빔밥,메뉴카테고리없음,메뉴설명없음,17000원
11728244,야채비빔밥,메뉴카테고리없음,메뉴설명없음,14000원
11728244,어린이비빔밥,메뉴카테고리없음,메뉴설명없음,11000원
11728244,황포묵육회,메뉴카테고리없음,메뉴설명없음,40000원
11728244,파전,메뉴카테고리없음,메뉴설명없음,18000원
11728244,불고기(1인분 250g),메뉴카테고리없음,메뉴설명없음,20000원
11728244,뚝배기불고기(1인분 200g),메뉴카테고리없음,메뉴설명없음,16000원
11728244,황포묵,메뉴카테고리없음,메뉴설명없음,18000원
1195097272,도야짜장,대표,메뉴설명없음,7000원
1195097272,도야짬뽕,대표,메뉴설명없음,10000원
1195097272,간짜장,대표,메뉴설명없음,9000원
1195097272,탕수육,대표,메뉴설명없음,13000원
1195097272,볶음밥,대표,메뉴설명없음,9000원
1195097272,소고기짬뽕,대표,메뉴설명없음,12000원
1195097272,불고기잡채밥,대표,메뉴설명없음,11000원
1195097272,해물누룽지탕,메뉴카테고리없음,메뉴설명없음,23000원
1195097272,해물짬뽕탕,메뉴카테고리없음,메뉴설명없음,23000원
1195097272,양장피,메뉴카테고리없음,메뉴설명없음,30000원
1195097272,고추잡채,메뉴카테고리없음,메뉴설명없음,21000원
1195097272,크림새우,메뉴카테고리없음,메뉴설명없음,22000원
1195097272,칠리새우,메뉴카테고리없음,메뉴설명없음,22000원
1195097272,깐풍새우,메뉴카테고리없음,메뉴설명없음,22000원
1195097272,유린기,메뉴카테고리없음,메뉴설명없음,22000원
95978698,무뼈국물닭발(중) (2-3인),대표,순정닭발의시그니쳐국물닭발,24000원
95978698,통뼈국물닭발(중)(2-3인),대표,순정닭발의시그니쳐국물닭발,23000원
95978698,크림무뼈닭발,대표,오직순정닭발에서만맛보실수있는고소한크림과매운닭발의환상의콜라보,27000원
95978698,찹쌀 전기구이 통닭,대표,메뉴설명없음,12000원
95978698,반반국물닭발(무뼈/통뼈),메뉴카테고리없음,메뉴설명없음,24000원
95978698,무뼈닭발구이(중)(2-3인),메뉴카테고리없음,메뉴설명없음,24000원
95978698,기본세트(주먹밥+계란찜+쿨피스),메뉴카테고리없음,메뉴설명없음,7000원
95978698,매콤 똥집튀김,메뉴카테고리없음,메뉴설명없음,13000원
95978698,까르보나라,메뉴카테고리없음,메뉴설명없음,10000원
1687072934,뉴뉴치킨,대표,닭다리살과새우야채를노릇하게구워으깬감자와감자튀김특제소스를곁들인디쉬.,19000원
1687072934,포테이토 라자냐,대표,으깬감자.볼로네제.모짜렐라.베샤멜소스,18000원
1687072934,뉴뉴 크림 파스타,대표,구운닭다리살이올라간뉴뉴의매콤한시그니쳐크림파스타.,16000원
1687072934,들기름 명란 파스타,대표,명란과볶음김치를얹어들기름소스에버무려먹는콜드파스타.,13000원
1687072934,바질 오일 파스타,대표,향긋한바질페스토와마늘향가득한새우를얹은오일파스타.,14000원
1687072934,파스트라미&치즈 샌드위치,대표,파스트라미햄하바티치즈상추치아바타.,10000원
1687072934,뉴뉴 크림 리조또,대표,구운닭다리살이올라간뉴뉴의매콤한시그니쳐크림리조또.,16000원
1687072934,김치볶음밥,대표,부드러운오믈렛이올라간매콤한김치볶음밥,14000원
1687072934,토마토 마리네이드 카프레제,대표,직접마리네이드한발사믹토마토와바질페스토모짜렐라보코치니.,9000원
1687072934,김페스토 파스타,메뉴카테고리없음,직접만든수제김페스토로만들어고소함과감칠맛을극대화시킨파스타,15000원
1687072934,뉴뉴 플레이트,메뉴카테고리없음,직접준비한8가지재료가들어가맛과벨런스를완벽하게잡은플레이트,19000원
1687072934,뉴뉴포크,메뉴카테고리없음,국내산한돈목살다양한가니쉬으깬감자와감자튀김매콤하고상큼한특제소스디쉬,25000원
1687072934,페퍼로니 라자냐,메뉴카테고리없음,고구마무스위에얹은라자냐에리코타와페퍼로니를올려달콤짭짤한라자냐.,20000원
1687072934,불고기크림파스타,메뉴카테고리없음,수제양념으로재운불고기가올라간크림파스타,16000원
1687072934,쟌슨빌 나폴리탄,메뉴카테고리없음,노릇하게구운쟌슨빌소세지와오믈렛을얹은나폴리탄파스타.,14000원
13163796,소바,대표,메뉴설명없음,10000원
13163796,콩국수,대표,메뉴설명없음,10000원
13163796,비빔소바,메뉴카테고리없음,메뉴설명없음,10000원
13163796,소바곱배기,메뉴카테고리없음,메뉴설명없음,12000원
13163796,콩국수곱배기,메뉴카테고리없음,메뉴설명없음,12000원
13163796,비빔소바곱배기,메뉴카테고리없음,메뉴설명없음,12000원
13163796,콩물,메뉴카테고리없음,메뉴설명없음,8000원
34006669,꽈트로포르마지,대표,4가지치즈토핑피자가마피자의BEST피자.,20000원
34006669,스테이크베이컨샐러드,대표,통베이컨을으깬통후추와함께구워신선한샐러드야채와곁들인가마대표샐러드.,13000원
34006669,가마클래식,대표,가마피자의시그니처메뉴인가마클래식화덕에구운베이컨과루꼴라의향이어울리는피자.,20000원
34006669,새우×명란 로제 파스타,대표,로제소스와장석준명품명란을곁들여꾸덕하고진한로제파스타,17000원
34006669,가마 직화불고기,메뉴카테고리없음,남녀노소호불호없이가장인기있는불고기피자.,27000원
34006669,마르게리타,메뉴카테고리없음,48시간숙성생도우와24시간이상숙성시킨토마토소스통모짜렐라치즈신선한바질그냥끝,17000원
34006669,고르곤졸라,메뉴카테고리없음,진한고르곤졸라치즈의풍미를느낄수있는고르곤졸라피자.,18000원
34006669,더블 페퍼로니,메뉴카테고리없음,페퍼로니×2페퍼로니만의매력피자,19000원
34006669,농부피자,메뉴카테고리없음,구운감자구운고구마베이컨체다치즈사워크림소스와고구마무스직원알바분들의원픽,19000원
34006669,더블치즈베이컨,메뉴카테고리없음,모짜렐라치즈와체다치즈의더블치즈피자,19000원
34006669,시저 샐러드,메뉴카테고리없음,이태리식시저드레싱에닭가슴살아삭한야채샐러드,13000원
34006669,리코타치즈 샐러드,메뉴카테고리없음,쫀쫀한리코타치즈+아삭아삭야채와상큼한유자드레싱샐러드,13000원
34006669,새우×대패 필라프,메뉴카테고리없음,새우와대패의콜라보의토핑가득필라프.,18000원
34006669,베이컨크림 파스타,메뉴카테고리없음,부드러운크림이면발에스며들어한입에고소함이가득퍼지는크림파스타,16000원
34006669,감바스 알아히요 파스타,메뉴카테고리없음,통통한새우감바스파스타,19000원
11782597,한정식3~4인(양반가전통상)예약필수,대표,메뉴설명없음,400000원
11782597,한정식3~4인 (수라상)사전예약필수,대표,메뉴설명없음,300000원
11782597,한정식3~4인 기준(특),대표,메뉴설명없음,220000원
11782597,한정식3~4인 기준(진),대표,메뉴설명없음,180000원
11782597,한정식3~4인 기준(선),메뉴카테고리없음,메뉴설명없음,140000원
11782597,한정식3~4인 기준(미)(평일점심한상,메뉴카테고리없음,메뉴설명없음,120000원
11782597,2인정식(2인일경우만해당됨),메뉴카테고리없음,메뉴설명없음,140000원
11782597,2인정식 (2인일경우만해당됨),메뉴카테고리없음,메뉴설명없음,110000원
11782597,꽃게장(포장가능),메뉴카테고리없음,메뉴설명없음,35000원
11782597,갈비찜,메뉴카테고리없음,메뉴설명없음,35000원
11782597,양념게장,메뉴카테고리없음,메뉴설명없음,15000원
11782597,삼합 소,메뉴카테고리없음,메뉴설명없음,15000원
11782597,삼합 중,메뉴카테고리없음,메뉴설명없음,25000원
11782597,광어회,메뉴카테고리없음,메뉴설명없음,30000원
11782597,신선로,메뉴카테고리없음,메뉴설명없음,30000원
2052033549,정희 한상 플래터,대표,정희갈비양념소갈비고추장폴드포크새우밀전병과곁들일수있는소스가제공되는정희한상,39900원
2052033549,고사리 크림 수제비,메뉴카테고리없음,푹삶은고사리와진한크림트러플오일들깨감태를가미한크림수제비,13900원
2052033549,새우 감자전,메뉴카테고리없음,새우와루꼴라치즈가듬뿍올라간바삭한감자전,17900원
2052033549,강된장 케일 쌈밥,메뉴카테고리없음,몸에좋은케일소고기를넣은밥을된장소스에적셔먹는밥,10900원
2052033549,소고기 지짐밥,메뉴카테고리없음,감칠맛폭발한정희만의깍두기볶음밥위에한우육회를곁들인음식,13900원
2052033549,깻잎 고등어 지짐밥,메뉴카테고리없음,담백하게구운고등어에직접만든꺳잎페스토를올려담백하고고소한고등어지짐밥,13900원
2052033549,정희 삼합,메뉴카테고리없음,부드럽게조리한국내산한돈과새콤달콤참나물꼬막무침아삭한김치가어울러진정희삼합,19900원
2052033549,육전 카펠리니,메뉴카테고리없음,새콤달콤한양념에노릇하게구운육전이올라간카펠리니비빔면,12900원
2052033549,봉골레 칼국수,메뉴카테고리없음,시원한바지락칼국수를봉골레느낌으로재해석한칼국수,12900원
2052033549,육개장 칼국수,메뉴카테고리없음,정희만의특제다대기로만든깊고진한칼칼한육개장칼국수,12900원
2052033549,매콤들기름 메밀면,메뉴카테고리없음,정희만의특제매콤소스로맛을낸중독성있는매콤들기름메밀면,10900원
2052033549,동치미 세비체 카펠리니,메뉴카테고리없음,새콤달콤한세비체소스쫄깃한광어시원한동치미육수가어울러진퓨전면요리,13900원
2052033549,감태 타르타르,메뉴카테고리없음,감태와정희만의특제소스를버무린한우육회가올라간밥,11900원
2052033549,묵은지 회말이,메뉴카테고리없음,신선한제철회와새콤한묵은지로말아놓은밥,12900원
2052033549,어린이 자동차 세트,메뉴카테고리없음,부드러운크림카레새우소시지치즈요구르트까지어린이들을위한메뉴총집합,9900원
19545775,월간메르밀 67월 -자색고구마콩국수,대표,월간메르밀67월호-자색고구마콩국수6월7월메르밀에서만만날수있는시즌한정메뉴,13000원
19545775,냉소바,대표,메뉴설명없음,10000원
19545775,땡초소바,대표,메뉴설명없음,11000원
19545775,온소바,대표,메뉴설명없음,11000원
19545775,생들기름메밀,대표,메뉴설명없음,12000원
19545775,메밀콩국수,대표,메뉴설명없음,11000원
19545775,메밀 비빔소바,메뉴카테고리없음,메뉴설명없음,11000원
19545775,오리지널 콩국수,메뉴카테고리없음,메뉴설명없음,11000원
19545775,쑥떡콩국수,메뉴카테고리없음,메뉴설명없음,12000원
19545775,돈까스,메뉴카테고리없음,메뉴설명없음,10000원
19545775,치즈돈까스,메뉴카테고리없음,메뉴설명없음,11000원
19545775,얇은피 만두,메뉴카테고리없음,메뉴설명없음,7000원
19545775,맛보기콩물,메뉴카테고리없음,메뉴설명없음,2500원
19545775,맛보기쑥쑥콩물,메뉴카테고리없음,메뉴설명없음,3500원
1152003157,아돌체 (Hot/Ice),대표,돌체라떼+아몬드시럽의고소하고부드러운크림라떼,7500원
1152003157,땅콩크림라떼 (Only Ice),대표,땅콩의고소함과단짠의부드러운생크림!유기농커피와의환상적인조합,8000원
1152003157,에스프레소,메뉴카테고리없음,고소한향기와깊고풍부한맛이일품인커피,5000원
1152003157,아메리카노 (Hot),메뉴카테고리없음,커피본연의순수한향과맛을통해많은분들이부담없이즐기는커피,5500원
1152003157,아메리카노 (Ice),메뉴카테고리없음,커피본연의순수한향과맛을통해많은분들이부담없이즐기는커피,6000원
1152003157,에스프레소 마끼야또,메뉴카테고리없음,에스프레소에부드러운스팀밀크를첨가,5500원
1152003157,에스프레소 콘파냐,메뉴카테고리없음,에스프레소위에하얀생크림을얹어달콤하고부드러운커피,5500원
1152003157,카페 비엔나 (Hot/Ice),메뉴카테고리없음,농도가진한커피위에하얀생크림을얹어달콤하고부드러운커피,7000원
1152003157,카푸치노 (Hot/Ice),메뉴카테고리없음,에스프레소에따뜻한유기농우유거품을얹은분위기있는커피,7000원
1152003157,카페라떼(Hot/Ice),메뉴카테고리없음,에스프레소에따뜻한유기농우유를듬뿍넣어부드럽고순한커피,7000원
1152003157,바닐라 라떼 (Hot/Ice),메뉴카테고리없음,메뉴설명없음,7000원
1152003157,헤이즐넛 라떼 (Hot/Ice),메뉴카테고리없음,메뉴설명없음,7000원
1152003157,아포가토,메뉴카테고리없음,바닐라하겐다즈아이스크림에에스프레소가뿌려진달콤한커피,8000원
1152003157,콜드브루 (Only Ice),메뉴카테고리없음,메뉴설명없음,6000원
1152003157,하우스블랜드핸드드립 (Hot/Ice),메뉴카테고리없음,메뉴설명없음,7000원
1317484628,1938 옛날빙수(2인분),대표,눈꽃얼음팥바닐라아이스크림인절미떡이어우러진옛날빙수,18000원
1317484628,1938크림라떼(Only Ice),대표,카페1938시그니처달콤한크림과진한에스프레소의크림라떼,9000원
1317484628,한독당 밀크티(ICE/HOT),대표,최상의홍차를직접블렌딩하여정성껏우려낸수제밀크티,7500원
1317484628,쏠트 초코 휘낭시에,대표,발로나초콜릿칩이들어있는휘낭시에,4500원
1317484628,두바이쫀득볼(피스타치오),대표,수제피스타치오페이스트카다이프면깔리바우트화이트초콜릿으로만든수제두바이쫀득볼,7500원
1317484628,에그타르트,대표,진한풍미의수제에그타르트,4500원
1317484628,1938맨션 페스츄리 프렌치 토스트,대표,유기농밀과천연벌꿀로만든페스츄리브레드에달걀과생크림을입혀속은더욱촉촉한토스트,12000원
1317484628,K-떡갈비 로제 수제비,대표,한국식으로재해석한매콤란수제소스전주식떡갈비가만난쫀득수제비파스타,23000원
1317484628,수제 뱅쇼(시즌메뉴),대표,와인에각종과일과약재를넣어끓인수제뱅쇼감기예방에도효과졸은따뜻한차,12000원
1317484628,수제 뱅쇼 에이드(시즌메뉴),대표,와인에각종과일과약재를넣어끓였어요시원하게드시는분들을위해탄산이들어간에이드,12000원
1317484628,쏠트 캐러맬 휘낭시에,메뉴카테고리없음,수제로만든캐러멜과소금이들어간단짠디저트,3800원
1317484628,말차 초코 휘낭시에,메뉴카테고리없음,메뉴설명없음,3800원
1317484628,플레인휘낭시에,메뉴카테고리없음,오리지널휘낭시에,3500원
1317484628,커피 크럼블 휘낭시에,메뉴카테고리없음,메뉴설명없음,3800원
1317484628,애플 크럼블 휘낭시에,메뉴카테고리없음,수제사과조림과크럼블의달콤한조합,4300원
1111317495,다크쇼콜라 초코케이크,메뉴카테고리없음,메뉴설명없음,13500원
1111317495,생딸기 크로플,메뉴카테고리없음,메뉴설명없음,19000원
1111317495,실타래케이크,메뉴카테고리없음,메뉴설명없음,12500원
1111317495,밀크 팥빙수,메뉴카테고리없음,수제최고급팥을사용하여만든팥빙수,19000원
1111317495,크로플,메뉴카테고리없음,최고급생지를사용하여주문즉시구워드리는맛있는크로플!,16000원
1111317495,아메리카노,메뉴카테고리없음,최고급원두를사용하여최고급머신으로주출하여깊고진한향이나는아메리카노,6500원
1111317495,핸드드립커피,메뉴카테고리없음,최고급스페셜티원두를사용하여직접내린핸드드립커피,12000원
1111317495,에스프레소,메뉴카테고리없음,최고급원두를사용한에스프레소,6500원
1111317495,카페라떼,메뉴카테고리없음,최고급원두를사용하여쓴맛을잘잡아준라떼,7500원
16784383,PNB 오리지널초코파이,메뉴카테고리없음,달콤한초콜릿과부드러운크림딸기잼이조화를이룬환상의맛!,2300원
16784383,PNB 화이트초코파이,메뉴카테고리없음,최상의코코아와화이트초콜릿의부드럽고깊은맛을느껴보세요.,2500원
16784383,콘붓세,메뉴카테고리없음,촉촉하고폭신폭신한빵사이에모카크림과딸기쨈의절묘한조화,2300원
16784383,땅콩센베,메뉴카테고리없음,바삭한센베에땅콩이풍부하게박혀있는PNB땅콩센베PNB의대표인기상품,10000원
16784383,깨센베,메뉴카테고리없음,흑임자깨가듬뿍들어있어고소한식감이일품인PNB깨센베,9000원
16784383,김센베,메뉴카테고리없음,바삭한센베에파래의풍미가잘어우러진바삭한식감을살리기위해불로8시간굽는센베,9000원
16784383,생강센베,메뉴카테고리없음,국내산생강을사용하여달콤하고쌉싸름한풍미가살아있는부드러운식감의생강센베,9000원
16784383,초코파이 10개,메뉴카테고리없음,메뉴설명없음,23000원
16784383,미니초코파이 15개,메뉴카테고리없음,메뉴설명없음,27000원
1142633504,상하이 버터떡(3개),대표,버터의깊은풍미와쫀득한식감을동시에즐길수있는상하이버터떡출시!,5800원
1142633504,코코넛 말차 크림 라떼,대표,NEW말차출시!깊은말차풍미에부드러운우유를더한여운가득한한모금.,6500원
1142633504,말차 라떼,대표,NEW말차출시!깊은말차풍미에부드러운우유를더한여운가득한한모금.,6200원
1142633504,스프링 포레스트 리프레서,대표,다시돌아온골든티어워드금상수상블렌딩!레몬머틀·망고·유자의상큼달콤한조화,6800원
1142633504,스프링 포레스트 티,대표,다시돌아온골든티어워드금상수상블렌딩!레몬머틀·망고·유자의상큼달콤한조화,6000원
1142633504,정오 [히비스커스 블렌딩],대표,히비스커스에로즈페탈레몬그라스등다양한재료를블렌딩한메뉴*티팟에제공됩니다,5500원
1142633504,늦은밤 [캐모마일 블렌딩],대표,캐모마일에로즈마리배등다양한재료를블렌딩한메뉴*티팟에제공됩니다,5500원
1142633504,장미 블렌딩 밀크티,대표,8시간이상의저온냉침그리고장미얼그레이를블렌딩한밀크티*머그잔에제공됩니다,5800원
1142633504,얼그레이 블렌딩 밀크티,대표,8시간이상의저온냉침그리고얼그레이초코를블렌딩한밀크티*머그잔에제공됩니다,5800원
1142633504,레몬 파운드,대표,원스타임오프의시그니처디저트,4800원
1142633504,소금빵,대표,버터를베이스로한빵의표면에소금을뿌려단짠의풍미를강조한소금빵,3200원
1142633504,아메리카노,메뉴카테고리없음,원스타임오프의균형감있는밸런스를갖춘원두를사용해최상의맛을추구합니다,4500원
1142633504,카페라떼,메뉴카테고리없음,메뉴설명없음,5000원
1142633504,콜드브루,메뉴카테고리없음,찬물로천천히우려낸커피산미는적고부드러우며깊은풍미가특징인커피,5200원
1142633504,바닐라라떼,메뉴카테고리없음,메뉴설명없음,5500원
33277058,우리밀 수제 초코파이 10개,메뉴카테고리없음,메뉴설명없음,23000원
33277058,우리밀 리얼 초코파이 10개,메뉴카테고리없음,메뉴설명없음,25000원
33277058,우리밀 화이트 초코파이 10개,메뉴카테고리없음,메뉴설명없음,25000원
33277058,우리밀 화이트 붓세 10개,메뉴카테고리없음,메뉴설명없음,23000원
33277058,송실전병,메뉴카테고리없음,메뉴설명없음,9000원
33277058,땅콩전병,메뉴카테고리없음,메뉴설명없음,10000원
33277058,생강전병,메뉴카테고리없음,메뉴설명없음,9000원
33277058,김전병,메뉴카테고리없음,메뉴설명없음,9000원
1694616852,보석 육회 김밥,대표,보석같이아름다운보석김밥과육회의콜라보!,32900원
1694616852,오삼 김치치즈전,대표,고소한치즈가만나환상적인맛을자랑하는시그니처안주,21900원
1694616852,육즙 폭발 육전,대표,노릇하게구워낸육즙폭발가득한육전!,19900원
1694616852,해물 듬뿍 파전,대표,쫄깃한오징어와새우가듬뿍올라가고+싱싱한파와계란의고소함의조화가일품,21900원
1694616852,대동여지도주,대표,강원도서울경기도전라도경상도제주도6개지역의대표술을플레이팅한대동여지도주,18000원
1694616852,따끈따끈 사골떡만둣국,대표,추운겨울계절메뉴출시!사골로진~하게우려낸국물사골떡만두국,13000원
1694616852,육전 쌈밥 SET,대표,육즙이팡팡육전과마약김밥의환상의조합!육전+마약김밥+각종쌈채소,31000원
1694616852,전주한상차림,대표,*하루전전화예약필수*보석육회김밥+막국수+해물파전+육전쌈밥+대동여지도주,99000원
1694616852,육회비빔밥,메뉴카테고리없음,전주의맛을담은알록달록건강육회비빔밥신선한야채와육회의만남!!,15000원
1694616852,전주비빔밥(비건),메뉴카테고리없음,메뉴설명없음,12000원
1694616852,전주 SET,메뉴카테고리없음,육전+대동여지도주+미니묵무침,39500원
1694616852,따끈따끈 어묵탕,메뉴카테고리없음,메뉴설명없음,9900원
1694616852,보석막국수,메뉴카테고리없음,시원한막국수가보석같은비쥬얼이잖아!!,17000원
1694616852,입안가득 육회비빔냉면,메뉴카테고리없음,신선한육회와쫄깃한면발이입안가득퍼지는맛의향연.,14000원
1694616852,동치미 물냉면,메뉴카테고리없음,시원한동치미국물로느끼함을싹~,12000원
1246677842,콩물포장 0.5L,메뉴카테고리없음,1.5L15000,6000원
1246677842,칼국수,메뉴카테고리없음,들깨가루와고춧가루김가루를뿌리고계란을풀어넣은걸쭉한칼국수,9000원
1246677842,쫄면,메뉴카테고리없음,새콤매콤한양념과함께아삭아삭한야채가듬뿍들어간쫄면,8000원
1246677842,만두,메뉴카테고리없음,얇은만두피에속을꽉채워육즙가득부드러운식감이일품인만두,7000원
1246677842,콩국수,메뉴카테고리없음,메뉴설명없음,10000원
1246677842,소바,메뉴카테고리없음,메뉴설명없음,10000원
1848527934,수비드 문어 명란 오일파스타,대표,수비드한문어와페퍼론치노명란아보카도오일로맛을낸풍미깊은파스타,19500원
1848527934,바질페스토 크림리조또,대표,수제바질페스토와그라나파다노로깊은풍미를낸향긋한리조또,19500원
1848527934,수비드 닭다리살 스테이크,대표,오랜시간수비드한부드러운닭다리살진한토마토소스메쉬드포테이토,22000원
1848527934,잣크림 딸리아뗄레,메뉴카테고리없음,잣이들어간고소하고담백한크림파스타,21000원
1848527934,화이트 라구 파스타,메뉴카테고리없음,다진살치살과파슬리화이트와인과그라나파다노치즈를넣고뭉근하게끊여낸화이트라구소스,21000원
1848527934,갑오징어 구이,메뉴카테고리없음,통으로구운갑오징어와마늘소스와훈연한파프리카의조화,15000원
1848527934,스패니쉬 뽈뽀(문어),메뉴카테고리없음,구운파프리카로만든로메스코소스위에구운문어다리와구운야채를올린스페인유명로컬메뉴,34000원
1848527934,꿀대구,메뉴카테고리없음,갈릭아이올리소스와꿀토마토소스를곁들인스페인식대구요리,32000원
1848527934,과카몰리 오픈 토스트,메뉴카테고리없음,깜빠뉴스크램블에그과카몰리그릴드머쉬룸방울토마토딜레몬,16000원
1848527934,살치살 스테이크 220g~,메뉴카테고리없음,품질좋은프리미엄브랜드EXCEL살치살팬프라잉조리,48000원
1848527934,전복리조또,메뉴카테고리없음,싱싱한전복의내장으로만든소스에할라피뇨를넣어깔끔하게드실수있는리조또,21000원
1848527934,스파이시 봉골레 토마토 파스타,메뉴카테고리없음,생바질과로즈마리를넣고끊인토마토소스에바지락과페퍼론치노를넣어센불에볶은파스타,18000원
1848527934,우니(성게알) 크림 파스타,메뉴카테고리없음,부드럽고녹진한성게알이올라간조개베이스와짭조름한우니크림이조화를이룬파스타,26000원
1848527934,비스큐 크림 파스타,메뉴카테고리없음,새우껍질과내장의고소한풍미를가득담은비스큐소스와마스카포네특유의부드러운맛의파스타,23000원
1848527934,감바스 알 아히요,메뉴카테고리없음,페퍼론치노와로즈마리가듬뿍들어간갈릭오일베이스에새우가들어간스페인식요리,21000원
1857315164,이탈리안돈까스세트ㅡㅡ,대표,모짜렐라블럭치즈를감싼신선한돈등심(2개)+건과류토핑된모듬야채샐러드+흰밥+사각단무지+오이.무우피클+모듬야채가토핑된수제소스,13000원
